iteration,numProc,time,id
2,32,845024,23
2,32,845878,22
2,32,850727,24
2,32,853130,25
2,32,853690,3
2,32,856239,2
2,32,862871,18
2,32,862976,0
2,32,900988,16
2,32,925105,27
2,32,942499,17
2,32,975649,5
2,32,607891,9
2,32,710235,11
2,32,773374,20
2,32,813103,18
2,32,820198,26
2,32,820778,13
2,32,827780,22
2,32,828953,8
2,32,829487,30
2,32,830114,7
2,32,830551,28
2,32,831159,4
2,32,831485,10
2,32,835774,1
2,32,839151,2
2,32,840024,0
2,32,841599,6
2,32,843715,5
2,32,844193,14
2,32,845001,29
2,32,853865,19
2,32,847899,21
2,32,862880,27
2,32,868343,17
2,32,873191,3
2,32,873345,31
2,32,876507,15
2,32,878328,24
2,32,888509,12
2,32,900335,16
2,32,918395,23
2,32,941085,25
2,32,797574,20
2,32,799229,23
2,32,799359,30
2,32,805759,14
2,32,808436,11
2,32,811669,19
2,32,816228,27
2,32,818547,18
2,32,819212,10
2,32,820814,9
2,32,821116,12
2,32,822523,13
2,32,828023,26
2,32,828041,21
2,32,828445,17
2,32,837140,16
2,32,837279,24
2,32,837810,4
2,32,839410,2
2,32,839398,6
2,32,841470,3
2,32,844621,8
2,32,845638,29
2,32,845665,5
2,32,846263,22
2,32,852424,15
2,32,857519,28
2,32,863175,1
2,32,891172,7
2,32,893506,25
2,32,900925,31
2,32,913073,0
3,32,513178,0
3,32,514193,6
3,32,526259,31
3,32,544748,25
3,32,571035,20
3,32,579173,9
3,32,583569,22
3,32,592258,15
3,32,594189,30
3,32,602617,7
3,32,612181,8
3,32,625053,11
3,32,630091,16
3,32,630122,29
3,32,633578,23
3,32,654715,27
3,32,676113,2
3,32,680852,17
3,32,683451,4
3,32,695460,13
3,32,698928,26
3,32,717366,14
3,32,727744,18
3,32,762233,12
3,32,766379,24
3,32,779734,10
3,32,783704,3
3,32,785844,28
3,32,787909,5
3,32,793851,19
3,32,796459,21
3,32,831837,1
3,32,725642,13
3,32,737698,19
3,32,751419,1
3,32,756993,29
3,32,758854,3
3,32,763991,30
3,32,772366,15
3,32,777638,16
3,32,787310,11
3,32,790019,9
3,32,793605,22
3,32,795191,14
3,32,797293,7
3,32,797834,2
3,32,798636,0
3,32,799265,12
3,32,801074,31
3,32,805064,24
3,32,808947,18
3,32,810176,17
3,32,839115,8
3,32,841448,4
3,32,842323,28
3,32,855374,21
3,32,859722,26
3,32,859713,25
3,32,868806,6
3,32,877963,10
3,32,895047,23
3,32,897643,5
3,32,897573,20
3,32,920208,27
3,32,791514,15
3,32,800199,28
3,32,811081,6
3,32,812733,27
3,32,812855,9
3,32,814345,11
3,32,814574,0
3,32,816608,12
3,32,816639,21
3,32,817742,10
3,32,820079,17
3,32,820412,8
3,32,822247,19
3,32,824265,1
3,32,824925,4
3,32,825805,2
3,32,826890,16
3,32,829062,25
3,32,833767,5
3,32,835852,14
3,32,838862,31
3,32,839377,24
3,32,845743,20
3,32,847537,30
3,32,848185,3
3,32,849977,29
3,32,864168,26
3,32,872088,23
3,32,872861,13
3,32,902621,18
3,32,921772,22
3,32,940223,7
3,32,615954,16
3,32,789997,20
3,32,794050,1
3,32,795073,19
3,32,799702,21
3,32,803931,10
3,32,805402,27
3,32,803214,28
3,32,814045,13
3,32,815930,11
3,32,818546,4
3,32,820108,17
3,32,822110,2
3,32,828740,25
3,32,830038,24
3,32,830636,5
3,32,838150,31
3,32,841796,8
3,32,838230,30
3,32,847885,23
3,32,849192,3
3,32,851146,15
3,32,854787,29
3,32,863776,26
3,32,866134,0
3,32,868713,22
3,32,881074,6
3,32,889557,7
3,32,911462,12
3,32,927392,14
3,32,954018,18
3,32,967261,9
3,32,785671,1
3,32,799294,20
3,32,799584,15
3,32,800307,27
3,32,805661,28
3,32,812703,23
3,32,813259,11
3,32,813270,13
3,32,815423,6
3,32,816620,21
3,32,819775,12
3,32,825161,0
3,32,828123,5
3,32,829720,4
3,32,829820,24
3,32,829811,25
3,32,831369,2
3,32,831766,14
3,32,833444,22
3,32,833892,19
3,32,835495,8
3,32,841474,3
3,32,843855,10
3,32,848388,29
3,32,851936,9
3,32,858490,18
3,32,862398,26
3,32,881625,17
3,32,914118,16
3,32,917203,31
3,32,921231,30
3,32,1031859,7
3,32,786964,1
3,32,801454,28
3,32,803153,27
3,32,814125,20
3,32,815047,7
3,32,817451,13
3,32,817694,23
3,32,820036,21
3,32,821784,11
3,32,823069,19
3,32,823245,18
3,32,826956,24
3,32,827462,25
3,32,830544,22
3,32,830673,6
3,32,833188,12
3,32,835413,5
3,32,837993,29
3,32,838655,30
3,32,838913,2
3,32,840999,26
3,32,842398,3
3,32,838964,14
3,32,844343,4
3,32,844406,10
3,32,846541,9
3,32,856338,31
3,32,869915,16
3,32,881042,0
3,32,924649,17
3,32,932075,8
3,32,960652,15
3,32,751275,6
3,32,763969,7
3,32,785149,1
3,32,796209,20
3,32,800269,28
3,32,804702,27
3,32,811100,17
3,32,811449,11
3,32,814609,10
3,32,815387,23
3,32,815565,21
3,32,819161,14
3,32,819584,13
3,32,821021,22
3,32,822717,19
3,32,828527,8
3,32,829344,18
3,32,830046,12
3,32,833251,30
3,32,833859,5
3,32,834467,25
3,32,838002,4
3,32,841522,29
3,32,845597,16
3,32,847623,0
3,32,849790,31
3,32,853187,9
3,32,857618,3
3,32,860211,15
3,32,886266,24
3,32,960589,26
3,32,1072441,2
3,32,743447,15
3,32,793565,8
3,32,800352,20
3,32,804370,11
3,32,806186,1
3,32,807520,28
3,32,808016,6
3,32,811499,10
3,32,817251,12
3,32,817547,17
3,32,817835,27
3,32,819002,22
3,32,820485,7
3,32,820980,5
3,32,821491,31
3,32,821704,13
3,32,823000,14
3,32,823731,19
3,32,823715,0
3,32,836439,25
3,32,840148,18
3,32,841160,2
3,32,841318,29
3,32,843838,4
3,32,869732,30
3,32,865892,24
3,32,875289,21
3,32,878920,23
3,32,881805,3
3,32,906384,9
3,32,939343,16
3,32,961845,26
3,32,789459,1
3,32,793298,20
3,32,806421,28
3,32,808351,6
3,32,810914,4
3,32,818625,2
3,32,818984,19
3,32,821386,22
3,32,822127,5
3,32,823085,13
3,32,825081,27
3,32,825548,24
3,32,826122,14
3,32,828160,29
3,32,830902,30
3,32,831811,10
3,32,836046,16
3,32,836385,8
3,32,837542,25
3,32,840838,18
3,32,844209,15
3,32,847619,7
3,32,851985,23
3,32,854698,31
3,32,855745,3
3,32,857000,21
3,32,858583,26
3,32,871623,17
3,32,882966,12
3,32,887541,0
3,32,924189,9
3,32,966868,11
3,32,800915,0
3,32,804187,28
3,32,804800,20
3,32,810785,29
3,32,812667,27
3,32,817466,6
3,32,819464,7
3,32,820684,21
3,32,821906,19
3,32,822004,10
3,32,823008,18
3,32,823121,5
3,32,823775,17
3,32,824493,30
3,32,826024,22
3,32,831373,14
3,32,832360,13
3,32,840305,16
3,32,840807,25
3,32,836274,23
3,32,842001,12
3,32,848970,4
3,32,849812,31
3,32,850347,1
3,32,852253,24
3,32,857593,3
3,32,858536,26
3,32,860100,9
3,32,861434,8
3,32,881911,15
3,32,918580,11
3,32,972552,2
